Accident_year,Country,Urban/Rural,Speed_limit,Weather_condition,Road_surface,All_Accidents
2019,England,Rural,51-60 mph,Fine no high winds,Snow,5
2019,England,Rural,51-60 mph,Fine no high winds,Frost or ice,186
2019,England,Rural,51-60 mph,Fine no high winds,Flood over 3cm. deep,4
2019,England,Rural,51-60 mph,Raining no high winds,NaN,2
2019,England,Rural,51-60 mph,Raining no high winds,Dry,11
2019,England,Rural,51-60 mph,Raining no high winds,Wet or damp,1480
2019,England,Rural,51-60 mph,Raining no high winds,Snow,1
2019,England,Rural,51-60 mph,Raining no high winds,Frost or ice,8
2019,England,Rural,51-60 mph,Raining no high winds,Flood over 3cm. deep,29
2019,England,Rural,51-60 mph,Snowing no high winds,Wet or damp,10
2019,England,Rural,51-60 mph,Snowing no high winds,Snow,25
2019,England,Rural,51-60 mph,Snowing no high winds,Frost or ice,5
2019,England,Rural,51-60 mph,Fine + high winds,Dry,76
2019,England,Rural,51-60 mph,Fine + high winds,Wet or damp,76
2019,England,Rural,51-60 mph,Fine + high winds,Frost or ice,3
2019,England,Rural,51-60 mph,Raining + high winds,NaN,1
2019,England,Rural,51-60 mph,Raining + high winds,Dry,1
2019,England,Rural,51-60 mph,Raining + high winds,Wet or damp,198
2019,England,Rural,51-60 mph,Raining + high winds,Frost or ice,1
2019,England,Rural,51-60 mph,Raining + high winds,Flood over 3cm. deep,3
2019,England,Rural,51-60 mph,Snowing + high winds,Snow,6
2019,England,Rural,51-60 mph,Snowing + high winds,Frost or ice,1
2019,England,Rural,51-60 mph,Fog or mist,Dry,29
2019,England,Rural,51-60 mph,Fog or mist,Wet or damp,77
2019,England,Rural,51-60 mph,Fog or mist,Frost or ice,16
2019,England,Rural,51-60 mph,Other,Dry,36
2019,England,Rural,51-60 mph,Other,Wet or damp,151
2019,England,Rural,51-60 mph,Other,Snow,3
2019,England,Rural,51-60 mph,Other,Frost or ice,64
2019,England,Rural,51-60 mph,Other,Flood over 3cm. deep,1
2019,England,Rural,61-70 mph,NaN,NaN,1
2019,England,Rural,61-70 mph,NaN,Dry,24
2019,England,Rural,61-70 mph,NaN,Wet or damp,2
2019,England,Rural,61-70 mph,Fine no high winds,NaN,2
2019,England,Rural,61-70 mph,Fine no high winds,Dry,1795
2019,England,Rural,61-70 mph,Fine no high winds,Wet or damp,394
2019,England,Rural,61-70 mph,Fine no high winds,Frost or ice,10
2019,England,Rural,61-70 mph,Fine no high winds,Flood over 3cm. deep,1
2019,England,Rural,61-70 mph,Raining no high winds,Dry,1
2019,England,Rural,61-70 mph,Raining no high winds,Wet or damp,399
2019,England,Rural,61-70 mph,Raining no high winds,Snow,1
2019,England,Rural,61-70 mph,Raining no high winds,Frost or ice,3
2019,England,Rural,61-70 mph,Raining no high winds,Flood over 3cm. deep,17
2019,England,Rural,61-70 mph,Snowing no high winds,Wet or damp,5
2019,England,Rural,61-70 mph,Snowing no high winds,Snow,7
2019,England,Rural,61-70 mph,Snowing no high winds,Frost or ice,2
2019,England,Rural,61-70 mph,Fine + high winds,Dry,15
2019,England,Rural,61-70 mph,Fine + high winds,Wet or damp,12
2019,England,Rural,61-70 mph,Fine + high winds,Frost or ice,1
2019,England,Rural,61-70 mph,Raining + high winds,Dry,1
2019,England,Rural,61-70 mph,Raining + high winds,Wet or damp,54
2019,England,Rural,61-70 mph,Raining + high winds,Flood over 3cm. deep,7
2019,England,Rural,61-70 mph,Snowing + high winds,Snow,1
2019,England,Rural,61-70 mph,Fog or mist,Dry,4
2019,England,Rural,61-70 mph,Fog or mist,Wet or damp,11
2019,England,Rural,61-70 mph,Fog or mist,Frost or ice,2
2019,England,Rural,61-70 mph,Other,Dry,15
2019,England,Rural,61-70 mph,Other,Wet or damp,36
2019,England,Rural,61-70 mph,Other,Frost or ice,11
2019,England,Rural,61-70 mph,Other,Flood over 3cm. deep,1
2019,England,Rural,Motorway,NaN,NaN,8
2019,England,Rural,Motorway,NaN,Dry,28
2019,England,Rural,Motorway,NaN,Wet or damp,3
2019,England,Rural,Motorway,NaN,Frost or ice,1
2019,England,Rural,Motorway,Fine no high winds,NaN,8
2019,England,Rural,Motorway,Fine no high winds,Dry,1972
2019,England,Rural,Motorway,Fine no high winds,Wet or damp,341
2019,England,Rural,Motorway,Fine no high winds,Snow,2
2019,England,Rural,Motorway,Fine no high winds,Frost or ice,13
2019,England,Rural,Motorway,Fine no high winds,Flood over 3cm. deep,3
2019,England,Rural,Motorway,Raining no high winds,NaN,1
2019,England,Rural,Motorway,Raining no high winds,Dry,5
2019,England,Rural,Motorway,Raining no high winds,Wet or damp,470
2019,England,Rural,Motorway,Raining no high winds,Frost or ice,3
2019,England,Rural,Motorway,Raining no high winds,Flood over 3cm. deep,21
2019,England,Rural,Motorway,Snowing no high winds,Wet or damp,4
2019,England,Rural,Motorway,Snowing no high winds,Snow,9
2019,England,Rural,Motorway,Snowing no high winds,Frost or ice,4
2019,England,Rural,Motorway,Fine + high winds,Dry,27
2019,England,Rural,Motorway,Fine + high winds,Wet or damp,18
2019,England,Rural,Motorway,Raining + high winds,Wet or damp,63
2019,England,Rural,Motorway,Raining + high winds,Flood over 3cm. deep,4
2019,England,Rural,Motorway,Snowing + high winds,Snow,1
2019,England,Rural,Motorway,Snowing + high winds,Frost or ice,1
2019,England,Rural,Motorway,Fog or mist,Dry,6
2019,England,Rural,Motorway,Fog or mist,Wet or damp,10
2019,England,Rural,Motorway,Other,Dry,11
2019,England,Rural,Motorway,Other,Wet or damp,31
2019,England,Rural,Motorway,Other,Snow,1
2019,England,Rural,Motorway,Other,Frost or ice,10
2019,England,Unallocated,21-30 mph,NaN,Dry,1
2019,England,Unallocated,21-30 mph,Fine no high winds,Dry,6
2019,England,Unallocated,21-30 mph,Fine no high winds,Wet or damp,2
2019,England,Unallocated,21-30 mph,Raining no high winds,Wet or damp,1
2019,England,Unallocated,21-30 mph,Raining + high winds,Wet or damp,1
2019,England,Unallocated,31-40 mph,Fine no high winds,Dry,2
2019,England,Unallocated,41-50 mph,Fine no high winds,Dry,1
2019,England,Unallocated,41-50 mph,Fine no high winds,Wet or damp,1
2019,England,Unallocated,51-60 mph,Fine no high winds,Dry,2
2019,England,Unallocated,51-60 mph,Fine no high winds,Wet or damp,2
2019,England,Unallocated,51-60 mph,Raining no high winds,Wet or damp,2
2019,England,Unallocated,51-60 mph,Snowing no high winds,Snow,1
2019,England,Unallocated,61-70 mph,Fine no high winds,Dry,2
2019,England,Unallocated,Motorway,Fine no high winds,Dry,1
2019,Wales,Urban,1-20 mph,NaN,Dry,4
2019,Wales,Urban,1-20 mph,NaN,Wet or damp,3
2019,Wales,Urban,1-20 mph,Fine no high winds,Dry,42
2019,Wales,Urban,1-20 mph,Fine no high winds,Wet or damp,11
2019,Wales,Urban,1-20 mph,Raining no high winds,Wet or damp,12
2019,Wales,Urban,1-20 mph,Raining + high winds,Wet or damp,3
2019,Wales,Urban,1-20 mph,Other,Dry,1
2019,Wales,Urban,1-20 mph,Other,Wet or damp,1
2019,Wales,Urban,21-30 mph,NaN,NaN,1
2019,Wales,Urban,21-30 mph,NaN,Dry,19
2019,Wales,Urban,21-30 mph,NaN,Wet or damp,4
2019,Wales,Urban,21-30 mph,Fine no high winds,Dry,1068
2019,Wales,Urban,21-30 mph,Fine no high winds,Wet or damp,156
2019,Wales,Urban,21-30 mph,Fine no high winds,Snow,1
2019,Wales,Urban,21-30 mph,Fine no high winds,Frost or ice,4
2019,Wales,Urban,21-30 mph,Raining no high winds,Dry,2
2019,Wales,Urban,21-30 mph,Raining no high winds,Wet or damp,269
2019,Wales,Urban,21-30 mph,Raining no high winds,Frost or ice,1
2019,Wales,Urban,21-30 mph,Snowing no high winds,Wet or damp,1
2019,Wales,Urban,21-30 mph,Snowing no high winds,Snow,2
2019,Wales,Urban,21-30 mph,Snowing no high winds,Frost or ice,1
2019,Wales,Urban,21-30 mph,Fine + high winds,Dry,8
2019,Wales,Urban,21-30 mph,Fine + high winds,Wet or damp,8
2019,Wales,Urban,21-30 mph,Raining + high winds,Wet or damp,34
2019,Wales,Urban,21-30 mph,Fog or mist,Wet or damp,1
2019,Wales,Urban,21-30 mph,Other,Dry,9
2019,Wales,Urban,21-30 mph,Other,Wet or damp,17
2019,Wales,Urban,21-30 mph,Other,Frost or ice,1
2019,Wales,Urban,31-40 mph,NaN,Dry,1
2019,Wales,Urban,31-40 mph,NaN,Wet or damp,1
2019,Wales,Urban,31-40 mph,Fine no high winds,Dry,54
2019,Wales,Urban,31-40 mph,Fine no high winds,Wet or damp,12
2019,Wales,Urban,31-40 mph,Raining no high winds,Wet or damp,15
2019,Wales,Urban,31-40 mph,Raining + high winds,Wet or damp,1
2019,Wales,Urban,31-40 mph,Other,Wet or damp,1
2019,Wales,Urban,41-50 mph,Fine no high winds,Dry,27
2019,Wales,Urban,41-50 mph,Fine no high winds,Wet or damp,6
2019,Wales,Urban,41-50 mph,Raining no high winds,Wet or damp,9
2019,Wales,Urban,41-50 mph,Raining + high winds,Wet or damp,1
2019,Wales,Urban,41-50 mph,Other,Frost or ice,1
2019,Wales,Urban,51-60 mph,Fine no high winds,Dry,24
2019,Wales,Urban,51-60 mph,Fine no high winds,Wet or damp,4
2019,Wales,Urban,51-60 mph,Fine no high winds,Frost or ice,1
2019,Wales,Urban,51-60 mph,Raining no high winds,Wet or damp,3
2019,Wales,Urban,51-60 mph,Raining + high winds,Wet or damp,4
2019,Wales,Urban,61-70 mph,Fine no high winds,Dry,17
2019,Wales,Urban,61-70 mph,Fine no high winds,Wet or damp,2
2019,Wales,Urban,61-70 mph,Raining no high winds,Wet or damp,6
2019,Wales,Urban,Motorway,Fine no high winds,Dry,19
2019,Wales,Urban,Motorway,Fine no high winds,Wet or damp,1
2019,Wales,Urban,Motorway,Fine no high winds,Frost or ice,1
2019,Wales,Urban,Motorway,Raining no high winds,Wet or damp,5
2019,Wales,Urban,Motorway,Raining + high winds,Wet or damp,1
2019,Wales,Rural,1-20 mph,NaN,Dry,1
2019,Wales,Rural,1-20 mph,Fine no high winds,Dry,9
2019,Wales,Rural,1-20 mph,Fine no high winds,Wet or damp,2
2019,Wales,Rural,1-20 mph,Raining no high winds,Wet or damp,1
2019,Wales,Rural,21-30 mph,NaN,Dry,14
2019,Wales,Rural,21-30 mph,NaN,Wet or damp,1
2019,Wales,Rural,21-30 mph,Fine no high winds,Dry,551
2019,Wales,Rural,21-30 mph,Fine no high winds,Wet or damp,81
2019,Wales,Rural,21-30 mph,Fine no high winds,Frost or ice,4
2019,Wales,Rural,21-30 mph,Raining no high winds,Wet or damp,99
2019,Wales,Rural,21-30 mph,Raining no high winds,Snow,1
2019,Wales,Rural,21-30 mph,Snowing no high winds,Wet or damp,1
2019,Wales,Rural,21-30 mph,Snowing no high winds,Snow,1
2019,Wales,Rural,21-30 mph,Fine + high winds,Dry,4
2019,Wales,Rural,21-30 mph,Raining + high winds,Wet or damp,9
2019,Wales,Rural,21-30 mph,Raining + high winds,Flood over 3cm. deep,1
2019,Wales,Rural,21-30 mph,Snowing + high winds,Snow,1
2019,Wales,Rural,21-30 mph,Other,Dry,2
2019,Wales,Rural,21-30 mph,Other,Wet or damp,8
2019,Wales,Rural,21-30 mph,Other,Frost or ice,3
2019,Wales,Rural,31-40 mph,Fine no high winds,Dry,154
2019,Wales,Rural,31-40 mph,Fine no high winds,Wet or damp,32
2019,Wales,Rural,31-40 mph,Fine no high winds,Frost or ice,1
2019,Wales,Rural,31-40 mph,Raining no high winds,Wet or damp,38
2019,Wales,Rural,31-40 mph,Raining no high winds,Frost or ice,1
2019,Wales,Rural,31-40 mph,Raining no high winds,Flood over 3cm. deep,1
2019,Wales,Rural,31-40 mph,Fine + high winds,Dry,4
2019,Wales,Rural,31-40 mph,Fine + high winds,Wet or damp,2
2019,Wales,Rural,31-40 mph,Raining + high winds,Wet or damp,10
2019,Wales,Rural,31-40 mph,Other,Dry,1
2019,Wales,Rural,31-40 mph,Other,Wet or damp,3
2019,Wales,Rural,31-40 mph,Other,Frost or ice,1
2019,Wales,Rural,41-50 mph,NaN,Dry,1
2019,Wales,Rural,41-50 mph,Fine no high winds,Dry,112
2019,Wales,Rural,41-50 mph,Fine no high winds,Wet or damp,18
2019,Wales,Rural,41-50 mph,Fine no high winds,Frost or ice,2
2019,Wales,Rural,41-50 mph,Raining no high winds,Wet or damp,18
2019,Wales,Rural,41-50 mph,Fine + high winds,Dry,1
2019,Wales,Rural,41-50 mph,Fine + high winds,Wet or damp,2
2019,Wales,Rural,41-50 mph,Fine + high winds,Frost or ice,1
2019,Wales,Rural,41-50 mph,Raining + high winds,Wet or damp,3
2019,Wales,Rural,41-50 mph,Other,Wet or damp,2
2019,Wales,Rural,51-60 mph,NaN,Dry,5
2019,Wales,Rural,51-60 mph,NaN,Wet or damp,3
2019,Wales,Rural,51-60 mph,Fine no high winds,Dry,575
2019,Wales,Rural,51-60 mph,Fine no high winds,Wet or damp,135
2019,Wales,Rural,51-60 mph,Fine no high winds,Frost or ice,10
2019,Wales,Rural,51-60 mph,Raining no high winds,Dry,2
2019,Wales,Rural,51-60 mph,Raining no high winds,Wet or damp,164
2019,Wales,Rural,51-60 mph,Raining no high winds,Frost or ice,2
2019,Wales,Rural,51-60 mph,Raining no high winds,Flood over 3cm. deep,2
2019,Wales,Rural,51-60 mph,Snowing no high winds,Wet or damp,2
2019,Wales,Rural,51-60 mph,Snowing no high winds,Snow,7
2019,Wales,Rural,51-60 mph,Snowing no high winds,Frost or ice,1
2019,Wales,Rural,51-60 mph,Fine + high winds,Dry,6
2019,Wales,Rural,51-60 mph,Fine + high winds,Wet or damp,4
2019,Wales,Rural,51-60 mph,Raining + high winds,Wet or damp,19
2019,Wales,Rural,51-60 mph,Fog or mist,Dry,2
2019,Wales,Rural,51-60 mph,Fog or mist,Wet or damp,5
2019,Wales,Rural,51-60 mph,Other,Dry,1
2019,Wales,Rural,51-60 mph,Other,Wet or damp,15
2019,Wales,Rural,51-60 mph,Other,Frost or ice,4
2019,Wales,Rural,61-70 mph,Fine no high winds,Dry,97
2019,Wales,Rural,61-70 mph,Fine no high winds,Wet or damp,15
2019,Wales,Rural,61-70 mph,Fine no high winds,Frost or ice,1
2019,Wales,Rural,61-70 mph,Raining no high winds,Wet or damp,19
2019,Wales,Rural,61-70 mph,Snowing no high winds,Wet or damp,1
2019,Wales,Rural,61-70 mph,Snowing no high winds,Snow,1
2019,Wales,Rural,61-70 mph,Snowing no high winds,Frost or ice,1
2019,Wales,Rural,61-70 mph,Raining + high winds,Wet or damp,10
2019,Wales,Rural,61-70 mph,Raining + high winds,Flood over 3cm. deep,1
2019,Wales,Rural,61-70 mph,Fog or mist,Wet or damp,1
2019,Wales,Rural,61-70 mph,Fog or mist,Frost or ice,1
2019,Wales,Rural,61-70 mph,Other,Frost or ice,2
2019,Wales,Rural,Motorway,NaN,Dry,1
2019,Wales,Rural,Motorway,Fine no high winds,Dry,62
2019,Wales,Rural,Motorway,Fine no high winds,Wet or damp,9
2019,Wales,Rural,Motorway,Raining no high winds,Wet or damp,14
2019,Wales,Rural,Motorway,Fine + high winds,Wet or damp,1
2019,Wales,Rural,Motorway,Raining + high winds,Wet or damp,6
2019,Wales,Rural,Motorway,Fog or mist,Wet or damp,1
2019,Wales,Rural,Motorway,Other,Wet or damp,3
2019,Wales,Unallocated,51-60 mph,Fine no high winds,Dry,3
2019,Scotland,Urban,1-20 mph,NaN,Dry,13
2019,Scotland,Urban,1-20 mph,NaN,Wet or damp,4
2019,Scotland,Urban,1-20 mph,Fine no high winds,Dry,365
2019,Scotland,Urban,1-20 mph,Fine no high winds,Wet or damp,45
2019,Scotland,Urban,1-20 mph,Fine no high winds,Frost or ice,6
2019,Scotland,Urban,1-20 mph,Raining no high winds,Dry,1
2019,Scotland,Urban,1-20 mph,Raining no high winds,Wet or damp,65
2019,Scotland,Urban,1-20 mph,Snowing no high winds,Frost or ice,1
2019,Scotland,Urban,1-20 mph,Fine + high winds,Dry,4
2019,Scotland,Urban,1-20 mph,Fine + high winds,Wet or damp,1
2019,Scotland,Urban,1-20 mph,Raining + high winds,Wet or damp,5
2019,Scotland,Urban,1-20 mph,Fog or mist,Frost or ice,1
2019,Scotland,Urban,1-20 mph,Other,Dry,3
2019,Scotland,Urban,1-20 mph,Other,Wet or damp,5
2019,Scotland,Urban,1-20 mph,Other,Frost or ice,1
2019,Scotland,Urban,21-30 mph,NaN,NaN,1
2019,Scotland,Urban,21-30 mph,NaN,Dry,44
2019,Scotland,Urban,21-30 mph,NaN,Wet or damp,14
2019,Scotland,Urban,21-30 mph,NaN,Frost or ice,3
2019,Scotland,Urban,21-30 mph,Fine no high winds,NaN,1
2019,Scotland,Urban,21-30 mph,Fine no high winds,Dry,1513
2019,Scotland,Urban,21-30 mph,Fine no high winds,Wet or damp,342
2019,Scotland,Urban,21-30 mph,Fine no high winds,Snow,1
2019,Scotland,Urban,21-30 mph,Fine no high winds,Frost or ice,23
2019,Scotland,Urban,21-30 mph,Fine no high winds,Flood over 3cm. deep,1
2019,Scotland,Urban,21-30 mph,Raining no high winds,Dry,8
2019,Scotland,Urban,21-30 mph,Raining no high winds,Wet or damp,372
2019,Scotland,Urban,21-30 mph,Raining no high winds,Frost or ice,1
2019,Scotland,Urban,21-30 mph,Raining no high winds,Flood over 3cm. deep,1
2019,Scotland,Urban,21-30 mph,Snowing no high winds,Wet or damp,3
2019,Scotland,Urban,21-30 mph,Snowing no high winds,Snow,1
2019,Scotland,Urban,21-30 mph,Snowing no high winds,Frost or ice,1
2019,Scotland,Urban,21-30 mph,Fine + high winds,Dry,14
2019,Scotland,Urban,21-30 mph,Fine + high winds,Wet or damp,12
2019,Scotland,Urban,21-30 mph,Raining + high winds,Wet or damp,49
2019,Scotland,Urban,21-30 mph,Raining + high winds,Flood over 3cm. deep,1
2019,Scotland,Urban,21-30 mph,Fog or mist,Dry,2
2019,Scotland,Urban,21-30 mph,Fog or mist,Wet or damp,1
2019,Scotland,Urban,21-30 mph,Other,Dry,11
2019,Scotland,Urban,21-30 mph,Other,Wet or damp,17
2019,Scotland,Urban,21-30 mph,Other,Snow,1
2019,Scotland,Urban,21-30 mph,Other,Frost or ice,12
2019,Scotland,Urban,31-40 mph,NaN,Dry,1
2019,Scotland,Urban,31-40 mph,Fine no high winds,Dry,135
2019,Scotland,Urban,31-40 mph,Fine no high winds,Wet or damp,29
2019,Scotland,Urban,31-40 mph,Fine no high winds,Frost or ice,2
2019,Scotland,Urban,31-40 mph,Raining no high winds,Dry,1
2019,Scotland,Urban,31-40 mph,Raining no high winds,Wet or damp,27
2019,Scotland,Urban,31-40 mph,Raining no high winds,Snow,1
2019,Scotland,Urban,31-40 mph,Raining no high winds,Frost or ice,1
2019,Scotland,Urban,31-40 mph,Fine + high winds,Dry,2
2019,Scotland,Urban,31-40 mph,Fine + high winds,Wet or damp,1
2019,Scotland,Urban,31-40 mph,Raining + high winds,Wet or damp,2
2019,Scotland,Urban,31-40 mph,Other,Dry,2
2019,Scotland,Urban,31-40 mph,Other,Frost or ice,1
2019,Scotland,Urban,41-50 mph,NaN,Dry,1
2019,Scotland,Urban,41-50 mph,NaN,Wet or damp,1
2019,Scotland,Urban,41-50 mph,Fine no high winds,Dry,46
2019,Scotland,Urban,41-50 mph,Fine no high winds,Wet or damp,11
2019,Scotland,Urban,41-50 mph,Fine no high winds,Frost or ice,1
2019,Scotland,Urban,41-50 mph,Raining no high winds,Wet or damp,9
2019,Scotland,Urban,41-50 mph,Snowing no high winds,Wet or damp,1
2019,Scotland,Urban,41-50 mph,Raining + high winds,Wet or damp,1
2019,Scotland,Urban,41-50 mph,Other,Wet or damp,1
2019,Scotland,Urban,41-50 mph,Other,Frost or ice,1
2019,Scotland,Urban,51-60 mph,Fine no high winds,Dry,38
2019,Scotland,Urban,51-60 mph,Fine no high winds,Wet or damp,9
2019,Scotland,Urban,51-60 mph,Fine no high winds,Frost or ice,1
2019,Scotland,Urban,51-60 mph,Raining no high winds,Wet or damp,10
2019,Scotland,Urban,51-60 mph,Raining no high winds,Frost or ice,1
2019,Scotland,Urban,51-60 mph,Raining no high winds,Flood over 3cm. deep,1
2019,Scotland,Urban,51-60 mph,Snowing no high winds,Wet or damp,1
2019,Scotland,Urban,51-60 mph,Fine + high winds,Dry,1
2019,Scotland,Urban,61-70 mph,Fine no high winds,Dry,19
2019,Scotland,Urban,61-70 mph,Fine no high winds,Wet or damp,4
2019,Scotland,Urban,61-70 mph,Raining no high winds,Wet or damp,12
2019,Scotland,Urban,61-70 mph,Raining no high winds,Flood over 3cm. deep,1
2019,Scotland,Urban,61-70 mph,Snowing no high winds,Snow,1
2019,Scotland,Urban,61-70 mph,Fog or mist,Wet or damp,1
2019,Scotland,Urban,Motorway,NaN,Dry,2
2019,Scotland,Urban,Motorway,Fine no high winds,Dry,81
2019,Scotland,Urban,Motorway,Fine no high winds,Wet or damp,22
2019,Scotland,Urban,Motorway,Raining no high winds,Wet or damp,20
2019,Scotland,Urban,Motorway,Raining no high winds,Flood over 3cm. deep,1
2019,Scotland,Urban,Motorway,Fine + high winds,Dry,1
2019,Scotland,Urban,Motorway,Raining + high winds,Wet or damp,2
2019,Scotland,Rural,1-20 mph,NaN,Dry,1
2019,Scotland,Rural,1-20 mph,Fine no high winds,Dry,14
2019,Scotland,Rural,1-20 mph,Fine no high winds,Wet or damp,2
2019,Scotland,Rural,1-20 mph,Raining no high winds,Dry,1
2019,Scotland,Rural,1-20 mph,Raining no high winds,Wet or damp,2
2019,Scotland,Rural,1-20 mph,Fine + high winds,Dry,1
2019,Scotland,Rural,1-20 mph,Other,Wet or damp,1
2019,Scotland,Rural,21-30 mph,NaN,Dry,2
2019,Scotland,Rural,21-30 mph,NaN,Wet or damp,1
2019,Scotland,Rural,21-30 mph,Fine no high winds,Dry,170
2019,Scotland,Rural,21-30 mph,Fine no high winds,Wet or damp,29
